	ID	Predicted_Category
12543	12543	Technology
12544	12544	Technology
12545	12545	Business
12546	12546	Politics
12547	12547	Film
12548	12548	Film
12549	12549	Technology
12550	12550	Technology
12551	12551	Politics
12552	12552	Politics
12553	12553	Football
12554	12554	Film
12555	12555	Film
12556	12556	Technology
12557	12557	Film
12558	12558	Film
12559	12559	Film
12560	12560	Film
12561	12561	Film
12562	12562	Film
12563	12563	Film
12564	12564	Football
12565	12565	Film
12566	12566	Film
12567	12567	Film
12568	12568	Film
12569	12569	Film
12570	12570	Film
12571	12571	Film
12572	12572	Politics
12573	12573	Film
12574	12574	Film
12575	12575	Film
12576	12576	Film
12577	12577	Film
12578	12578	Film
12579	12579	Film
12580	12580	Film
12581	12581	Film
12582	12582	Politics
12583	12583	Business
12584	12584	Politics
12585	12585	Politics
12586	12586	Politics
12587	12587	Business
12588	12588	Politics
12589	12589	Business
12590	12590	Business
12591	12591	Business
12592	12592	Business
12593	12593	Film
12594	12594	Business
12595	12595	Business
12596	12596	Football
12597	12597	Football
12598	12598	Film
12599	12599	Football
12600	12600	Football
12601	12601	Business
12602	12602	Business
12603	12603	Business
12604	12604	Film
12605	12605	Business
12606	12606	Business
12607	12607	Film
12608	12608	Business
12609	12609	Film
12610	12610	Business
12611	12611	Film
12612	12612	Politics
12613	12613	Politics
12614	12614	Business
12615	12615	Film
12616	12616	Film
12617	12617	Film
12618	12618	Film
12619	12619	Film
12620	12620	Film
12621	12621	Film
12622	12622	Film
12623	12623	Film
12624	12624	Film
12625	12625	Business
12626	12626	Business
12627	12627	Film
12628	12628	Film
12629	12629	Film
12630	12630	Film
12631	12631	Film
12632	12632	Film
12633	12633	Film
12634	12634	Politics
12635	12635	Film
12636	12636	Technology
12637	12637	Football
12638	12638	Football
12639	12639	Football
12640	12640	Film
12641	12641	Film
12642	12642	Film
12643	12643	Film
12644	12644	Film
12645	12645	Film
12646	12646	Film
12647	12647	Film
12648	12648	Film
12649	12649	Film
12650	12650	Film
12651	12651	Football
12652	12652	Film
12653	12653	Film
12654	12654	Film
12655	12655	Football
12656	12656	Football
12657	12657	Film
12658	12658	Business
12659	12659	Politics
12660	12660	Politics
12661	12661	Politics
12662	12662	Politics
12663	12663	Film
12664	12664	Politics
12665	12665	Politics
12666	12666	Film
12667	12667	Film
12668	12668	Film
12669	12669	Film
12670	12670	Film
12671	12671	Politics
12672	12672	Film
12673	12673	Film
12674	12674	Film
12675	12675	Politics
12676	12676	Film
12677	12677	Film
12678	12678	Business
12679	12679	Film
12680	12680	Football
12681	12681	Film
12682	12682	Film
12683	12683	Film
12684	12684	Film
12685	12685	Film
12686	12686	Film
12687	12687	Film
12688	12688	Film
12689	12689	Film
12690	12690	Film
12691	12691	Politics
12692	12692	Film
12693	12693	Politics
12694	12694	Politics
12695	12695	Politics
12696	12696	Politics
12697	12697	Politics
12698	12698	Politics
12699	12699	Politics
12700	12700	Politics
12701	12701	Politics
12702	12702	Politics
12703	12703	Politics
12704	12704	Politics
12705	12705	Politics
12706	12706	Politics
12707	12707	Politics
12708	12708	Politics
12709	12709	Politics
12710	12710	Politics
12711	12711	Politics
12712	12712	Politics
12713	12713	Politics
12714	12714	Politics
12715	12715	Politics
12716	12716	Politics
12717	12717	Politics
12718	12718	Politics
12719	12719	Politics
12720	12720	Politics
12721	12721	Politics
12722	12722	Politics
12723	12723	Politics
12724	12724	Politics
12725	12725	Politics
12726	12726	Politics
12727	12727	Politics
12728	12728	Politics
12729	12729	Politics
12730	12730	Politics
12731	12731	Politics
12732	12732	Politics
12733	12733	Politics
12734	12734	Politics
12735	12735	Politics
12736	12736	Politics
12737	12737	Politics
12738	12738	Politics
12739	12739	Politics
12740	12740	Politics
12741	12741	Business
12742	12742	Politics
12743	12743	Politics
12744	12744	Politics
12745	12745	Politics
12746	12746	Politics
12747	12747	Politics
12748	12748	Politics
12749	12749	Politics
12750	12750	Politics
12751	12751	Politics
12752	12752	Politics
12753	12753	Politics
12754	12754	Technology
12755	12755	Technology
12756	12756	Technology
12757	12757	Film
12758	12758	Film
12759	12759	Football
12760	12760	Business
12761	12761	Business
12762	12762	Business
12763	12763	Film
12764	12764	Film
12765	12765	Film
12766	12766	Film
12767	12767	Film
12768	12768	Film
12769	12769	Film
12770	12770	Film
12771	12771	Business
12772	12772	Film
12773	12773	Politics
12774	12774	Politics
12775	12775	Politics
12776	12776	Film
12777	12777	Politics
12778	12778	Politics
12779	12779	Politics
12780	12780	Politics
12781	12781	Politics
12782	12782	Politics
12783	12783	Politics
12784	12784	Politics
12785	12785	Business
12786	12786	Business
12787	12787	Politics
12788	12788	Business
12789	12789	Politics
12790	12790	Politics
12791	12791	Politics
12792	12792	Politics
12793	12793	Politics
12794	12794	Business
12795	12795	Football
12796	12796	Technology
12797	12797	Business
12798	12798	Politics
12799	12799	Business
12800	12800	Politics
12801	12801	Business
12802	12802	Politics
12803	12803	Business
12804	12804	Politics
12805	12805	Politics
12806	12806	Politics
12807	12807	Business
12808	12808	Politics
12809	12809	Politics
12810	12810	Politics
12811	12811	Politics
12812	12812	Technology
12813	12813	Politics
12814	12814	Business
12815	12815	Politics
12816	12816	Politics
12817	12817	Business
12818	12818	Politics
12819	12819	Politics
12820	12820	Politics
12821	12821	Politics
12822	12822	Politics
12823	12823	Business
12824	12824	Politics
12825	12825	Politics
12826	12826	Politics
12827	12827	Politics
12828	12828	Politics
12829	12829	Politics
12830	12830	Politics
12831	12831	Politics
12832	12832	Politics
12833	12833	Politics
12834	12834	Business
12835	12835	Business
12836	12836	Politics
12837	12837	Politics
12838	12838	Politics
12839	12839	Business
12840	12840	Politics
12841	12841	Politics
12842	12842	Politics
12843	12843	Politics
12844	12844	Business
12845	12845	Politics
12846	12846	Politics
12847	12847	Politics
12848	12848	Politics
12849	12849	Politics
12850	12850	Politics
12851	12851	Politics
12852	12852	Politics
12853	12853	Politics
12854	12854	Business
12855	12855	Politics
12856	12856	Politics
12857	12857	Politics
12858	12858	Business
12859	12859	Technology
12860	12860	Business
12861	12861	Business
12862	12862	Technology
12863	12863	Technology
12864	12864	Technology
12865	12865	Business
12866	12866	Business
12867	12867	Politics
12868	12868	Politics
12869	12869	Film
12870	12870	Film
12871	12871	Business
12872	12872	Politics
12873	12873	Politics
12874	12874	Business
12875	12875	Business
12876	12876	Business
12877	12877	Film
12878	12878	Business
12879	12879	Business
12880	12880	Business
12881	12881	Business
12882	12882	Business
12883	12883	Business
12884	12884	Business
12885	12885	Business
12886	12886	Business
12887	12887	Business
12888	12888	Business
12889	12889	Business
12890	12890	Politics
12891	12891	Business
12892	12892	Business
12893	12893	Business
12894	12894	Business
12895	12895	Business
12896	12896	Business
12897	12897	Business
12898	12898	Business
12899	12899	Business
12900	12900	Business
12901	12901	Business
12902	12902	Business
12903	12903	Business
12904	12904	Business
12905	12905	Business
12906	12906	Business
12907	12907	Business
12908	12908	Business
12909	12909	Business
12910	12910	Business
12911	12911	Business
12912	12912	Business
12913	12913	Business
12914	12914	Business
12915	12915	Business
12916	12916	Business
12917	12917	Business
12918	12918	Business
12919	12919	Business
12920	12920	Business
12921	12921	Business
12922	12922	Business
12923	12923	Business
12924	12924	Business
12925	12925	Business
12926	12926	Business
12927	12927	Business
12928	12928	Business
12929	12929	Film
12930	12930	Film
12931	12931	Politics
12932	12932	Politics
12933	12933	Politics
12934	12934	Business
12935	12935	Business
12936	12936	Business
12937	12937	Politics
12938	12938	Business
12939	12939	Business
12940	12940	Business
12941	12941	Business
12942	12942	Business
12943	12943	Business
12944	12944	Business
12945	12945	Business
12946	12946	Business
12947	12947	Business
12948	12948	Business
12949	12949	Business
12950	12950	Business
12951	12951	Politics
12952	12952	Politics
12953	12953	Business
12954	12954	Politics
12955	12955	Business
12956	12956	Business
12957	12957	Business
12958	12958	Business
12959	12959	Business
12960	12960	Business
12961	12961	Politics
12962	12962	Business
12963	12963	Film
12964	12964	Business
12965	12965	Business
12966	12966	Business
12967	12967	Business
12968	12968	Business
12969	12969	Business
12970	12970	Business
12971	12971	Business
12972	12972	Business
12973	12973	Business
12974	12974	Politics
12975	12975	Football
12976	12976	Business
12977	12977	Politics
12978	12978	Politics
12979	12979	Business
12980	12980	Business
12981	12981	Politics
12982	12982	Politics
12983	12983	Politics
12984	12984	Politics
12985	12985	Business
12986	12986	Politics
12987	12987	Business
12988	12988	Technology
12989	12989	Film
12990	12990	Business
12991	12991	Technology
12992	12992	Technology
12993	12993	Business
12994	12994	Film
12995	12995	Technology
12996	12996	Business
12997	12997	Film
12998	12998	Film
12999	12999	Business
13000	13000	Technology
13001	13001	Technology
13002	13002	Business
13003	13003	Technology
13004	13004	Technology
13005	13005	Technology
13006	13006	Technology
13007	13007	Business
13008	13008	Technology
13009	13009	Technology
13010	13010	Football
13011	13011	Technology
13012	13012	Technology
13013	13013	Business
13014	13014	Technology
13015	13015	Business
13016	13016	Technology
13017	13017	Technology
13018	13018	Technology
13019	13019	Business
13020	13020	Business
13021	13021	Politics
13022	13022	Business
13023	13023	Business
13024	13024	Business
13025	13025	Business
13026	13026	Business
13027	13027	Technology
13028	13028	Technology
13029	13029	Technology
13030	13030	Business
13031	13031	Technology
13032	13032	Technology
13033	13033	Technology
13034	13034	Football
13035	13035	Football
13036	13036	Football
13037	13037	Football
13038	13038	Football
13039	13039	Business
13040	13040	Football
13041	13041	Business
13042	13042	Business
13043	13043	Business
13044	13044	Football
13045	13045	Politics
13046	13046	Politics
13047	13047	Football
13048	13048	Football
13049	13049	Football
13050	13050	Football
13051	13051	Football
13052	13052	Football
13053	13053	Football
13054	13054	Football
13055	13055	Football
13056	13056	Politics
13057	13057	Football
13058	13058	Politics
13059	13059	Football
13060	13060	Politics
13061	13061	Football
13062	13062	Football
13063	13063	Business
13064	13064	Football
13065	13065	Football
13066	13066	Football
13067	13067	Football
13068	13068	Football
13069	13069	Football
13070	13070	Football
13071	13071	Football
13072	13072	Football
13073	13073	Football
13074	13074	Football
13075	13075	Football
13076	13076	Football
13077	13077	Football
13078	13078	Football
13079	13079	Football
13080	13080	Football
13081	13081	Football
13082	13082	Business
13083	13083	Football
13084	13084	Football
13085	13085	Football
13086	13086	Football
13087	13087	Football
13088	13088	Football
13089	13089	Football
13090	13090	Business
13091	13091	Business
13092	13092	Business
13093	13093	Business
13094	13094	Business
13095	13095	Business
13096	13096	Business
13097	13097	Business
13098	13098	Technology
13099	13099	Technology
13100	13100	Technology
13101	13101	Politics
13102	13102	Technology
13103	13103	Technology
13104	13104	Business
13105	13105	Technology
13106	13106	Technology
13107	13107	Technology
13108	13108	Technology
13109	13109	Technology
13110	13110	Technology
13111	13111	Football
13112	13112	Technology
13113	13113	Technology
13114	13114	Technology
13115	13115	Technology
13116	13116	Football
13117	13117	Technology
13118	13118	Business
13119	13119	Politics
13120	13120	Technology
13121	13121	Technology
13122	13122	Technology
13123	13123	Technology
13124	13124	Politics
13125	13125	Technology
13126	13126	Business
13127	13127	Technology
13128	13128	Technology
13129	13129	Technology
13130	13130	Technology
13131	13131	Technology
13132	13132	Business
13133	13133	Technology
13134	13134	Technology
13135	13135	Technology
13136	13136	Business
13137	13137	Technology
13138	13138	Business
13139	13139	Technology
13140	13140	Business
13141	13141	Football
13142	13142	Business
13143	13143	Film
13144	13144	Technology
13145	13145	Technology
13146	13146	Technology
13147	13147	Business
13148	13148	Technology
13149	13149	Business
13150	13150	Football
13151	13151	Football
13152	13152	Technology
13153	13153	Football
13154	13154	Football
13155	13155	Football
13156	13156	Football
13157	13157	Football
13158	13158	Football
13159	13159	Football
13160	13160	Football
13161	13161	Football
13162	13162	Football
13163	13163	Football
13164	13164	Football
13165	13165	Football
13166	13166	Football
13167	13167	Football
13168	13168	Football
13169	13169	Football
13170	13170	Football
13171	13171	Football
13172	13172	Football
13173	13173	Football
13174	13174	Football
13175	13175	Football
13176	13176	Football
13177	13177	Football
13178	13178	Football
13179	13179	Football
13180	13180	Football
13181	13181	Football
13182	13182	Football
13183	13183	Football
13184	13184	Football
13185	13185	Football
13186	13186	Football
13187	13187	Football
13188	13188	Football
13189	13189	Football
13190	13190	Football
13191	13191	Football
13192	13192	Football
13193	13193	Football
13194	13194	Football
13195	13195	Football
13196	13196	Football
13197	13197	Football
13198	13198	Football
13199	13199	Football
13200	13200	Football
13201	13201	Football
13202	13202	Football
13203	13203	Football
13204	13204	Football
13205	13205	Football
13206	13206	Football
13207	13207	Football
13208	13208	Football
13209	13209	Football
13210	13210	Football
13211	13211	Football
13212	13212	Football
13213	13213	Football
13214	13214	Football
13215	13215	Football
13216	13216	Football
13217	13217	Football
13218	13218	Football
13219	13219	Football
13220	13220	Football
13221	13221	Football
13222	13222	Football
13223	13223	Football
13224	13224	Football
13225	13225	Football
13226	13226	Football
13227	13227	Football
13228	13228	Football
13229	13229	Football
13230	13230	Football
13231	13231	Football
13232	13232	Football
13233	13233	Football
13234	13234	Football
13235	13235	Football
13236	13236	Football
13237	13237	Football
13238	13238	Football
13239	13239	Football
13240	13240	Football
13241	13241	Politics
13242	13242	Football
13243	13243	Football
13244	13244	Football
13245	13245	Football
13246	13246	Football
13247	13247	Football
13248	13248	Football
13249	13249	Football
13250	13250	Football
13251	13251	Football
13252	13252	Football
13253	13253	Football
13254	13254	Football
13255	13255	Football
13256	13256	Football
13257	13257	Football
13258	13258	Football
13259	13259	Football
13260	13260	Football
13261	13261	Football
13262	13262	Football
13263	13263	Football
13264	13264	Football
13265	13265	Football
13266	13266	Football
13267	13267	Football
13268	13268	Football
13269	13269	Film
13270	13270	Football
13271	13271	Football
13272	13272	Football
13273	13273	Football
13274	13274	Football
13275	13275	Football
13276	13276	Football
13277	13277	Football
13278	13278	Football
13279	13279	Football
13280	13280	Football
13281	13281	Football
13282	13282	Football
13283	13283	Football
13284	13284	Football
13285	13285	Football
13286	13286	Football
13287	13287	Football
13288	13288	Football
13289	13289	Football
13290	13290	Football
13291	13291	Football
13292	13292	Football
13293	13293	Football
13294	13294	Football
13295	13295	Football
13296	13296	Football
13297	13297	Football
13298	13298	Football
13299	13299	Football
13300	13300	Football
13301	13301	Football
13302	13302	Football
13303	13303	Football
13304	13304	Football
13305	13305	Football
13306	13306	Football
13307	13307	Football
13308	13308	Football
13309	13309	Football
13310	13310	Football
13311	13311	Football
13312	13312	Business
13313	13313	Football
13314	13314	Football
13315	13315	Technology
13316	13316	Politics
13317	13317	Football
13318	13318	Technology
13319	13319	Technology
13320	13320	Politics
13321	13321	Business
13322	13322	Business
13323	13323	Technology
13324	13324	Technology
13325	13325	Film
13326	13326	Technology
13327	13327	Football
13328	13328	Technology
13329	13329	Technology
13330	13330	Business
13331	13331	Business
13332	13332	Technology
13333	13333	Technology
13334	13334	Business
13335	13335	Technology
13336	13336	Technology
13337	13337	Football
13338	13338	Technology
13339	13339	Business
13340	13340	Business
13341	13341	Technology
13342	13342	Football
13343	13343	Business
13344	13344	Technology
13345	13345	Technology
13346	13346	Technology
13347	13347	Politics
13348	13348	Technology
13349	13349	Technology
13350	13350	Technology
13351	13351	Technology
13352	13352	Technology
13353	13353	Business
13354	13354	Business
13355	13355	Business
13356	13356	Technology
13357	13357	Technology
13358	13358	Technology
13359	13359	Business
13360	13360	Business
13361	13361	Technology
13362	13362	Politics
13363	13363	Technology
13364	13364	Business
13365	13365	Business
13366	13366	Technology
13367	13367	Technology
13368	13368	Technology
13369	13369	Business
13370	13370	Film
13371	13371	Business
13372	13372	Business
13373	13373	Film
13374	13374	Technology
13375	13375	Politics
13376	13376	Technology
13377	13377	Film
13378	13378	Technology
13379	13379	Technology
13380	13380	Technology
13381	13381	Film
13382	13382	Film
13383	13383	Film
13384	13384	Film
13385	13385	Film
13386	13386	Business
13387	13387	Film
13388	13388	Film
13389	13389	Film
13390	13390	Film
13391	13391	Film
13392	13392	Film
13393	13393	Business
13394	13394	Film
13395	13395	Film
13396	13396	Film
13397	13397	Football
13398	13398	Film
13399	13399	Film
13400	13400	Film
13401	13401	Film
13402	13402	Film
13403	13403	Film
13404	13404	Film
13405	13405	Film
13406	13406	Film
13407	13407	Film
13408	13408	Film
13409	13409	Film
13410	13410	Film
13411	13411	Film
13412	13412	Film
13413	13413	Film
13414	13414	Film
13415	13415	Business
13416	13416	Film
13417	13417	Film
13418	13418	Film
13419	13419	Film
13420	13420	Film
13421	13421	Film
13422	13422	Film
13423	13423	Film
13424	13424	Film
13425	13425	Film
13426	13426	Business
13427	13427	Film
13428	13428	Film
13429	13429	Film
13430	13430	Film
13431	13431	Film
13432	13432	Film
13433	13433	Film
13434	13434	Film
13435	13435	Film
13436	13436	Business
13437	13437	Politics
13438	13438	Film
13439	13439	Film
13440	13440	Film
13441	13441	Film
13442	13442	Film
13443	13443	Film
13444	13444	Film
13445	13445	Film
13446	13446	Film
13447	13447	Film
13448	13448	Film
13449	13449	Film
13450	13450	Film
13451	13451	Film
13452	13452	Film
13453	13453	Technology
13454	13454	Film
13455	13455	Film
13456	13456	Film
13457	13457	Film
13458	13458	Film
13459	13459	Film
13460	13460	Film
13461	13461	Film
13462	13462	Film
13463	13463	Film
13464	13464	Film
13465	13465	Film
13466	13466	Film
13467	13467	Film
13468	13468	Film
13469	13469	Film
13470	13470	Film
13471	13471	Film
13472	13472	Film
13473	13473	Film
13474	13474	Football
13475	13475	Business
13476	13476	Business
13477	13477	Film
13478	13478	Politics
13479	13479	Business
13480	13480	Business
13481	13481	Business
13482	13482	Business
13483	13483	Politics
13484	13484	Business
13485	13485	Business
13486	13486	Politics
13487	13487	Business
13488	13488	Business
13489	13489	Business
13490	13490	Politics
13491	13491	Business
13492	13492	Business
13493	13493	Business
13494	13494	Business
13495	13495	Business
13496	13496	Business
13497	13497	Business
13498	13498	Business
13499	13499	Business
13500	13500	Business
13501	13501	Business
13502	13502	Business
13503	13503	Business
13504	13504	Business
13505	13505	Business
13506	13506	Politics
13507	13507	Technology
13508	13508	Business
13509	13509	Business
13510	13510	Technology
13511	13511	Business
13512	13512	Business
13513	13513	Business
13514	13514	Politics
13515	13515	Business
13516	13516	Business
13517	13517	Politics
13518	13518	Business
13519	13519	Football
13520	13520	Football
13521	13521	Football
13522	13522	Business
13523	13523	Business
13524	13524	Technology
13525	13525	Football
13526	13526	Politics
13527	13527	Business
13528	13528	Business
13529	13529	Film
13530	13530	Business
13531	13531	Business
13532	13532	Business
13533	13533	Politics
13534	13534	Politics
13535	13535	Politics
13536	13536	Technology
13537	13537	Film
13538	13538	Technology
13539	13539	Business
13540	13540	Technology
13541	13541	Football
13542	13542	Football
13543	13543	Football
13544	13544	Football
13545	13545	Football
13546	13546	Football
13547	13547	Technology
13548	13548	Technology
13549	13549	Football
13550	13550	Football
13551	13551	Football
13552	13552	Football
13553	13553	Film
13554	13554	Football
13555	13555	Football
13556	13556	Football
13557	13557	Football
13558	13558	Football
13559	13559	Football
13560	13560	Football
13561	13561	Football
13562	13562	Football
13563	13563	Football
13564	13564	Football
13565	13565	Football
13566	13566	Football
13567	13567	Technology
13568	13568	Business
13569	13569	Business
13570	13570	Football
13571	13571	Business
13572	13572	Technology
13573	13573	Film
13574	13574	Film
13575	13575	Film
13576	13576	Film
13577	13577	Business
13578	13578	Business
13579	13579	Business
13580	13580	Business
13581	13581	Business
13582	13582	Business
13583	13583	Politics
13584	13584	Politics
13585	13585	Politics
13586	13586	Politics
13587	13587	Business
13588	13588	Football
13589	13589	Politics
13590	13590	Film
13591	13591	Politics
13592	13592	Technology
13593	13593	Film
13594	13594	Film
13595	13595	Technology
13596	13596	Technology
13597	13597	Film
13598	13598	Film
13599	13599	Film
13600	13600	Technology
13601	13601	Film
13602	13602	Film
13603	13603	Film
13604	13604	Technology
13605	13605	Film
13606	13606	Technology
13607	13607	Film
13608	13608	Film
13609	13609	Film
13610	13610	Business
13611	13611	Business
13612	13612	Business
13613	13613	Business
13614	13614	Politics
13615	13615	Politics
13616	13616	Politics
13617	13617	Business
13618	13618	Business
13619	13619	Business
13620	13620	Film
13621	13621	Politics
13622	13622	Business
13623	13623	Business
13624	13624	Business
13625	13625	Business
13626	13626	Business
13627	13627	Business
13628	13628	Business
13629	13629	Politics
13630	13630	Business
13631	13631	Business
13632	13632	Business
13633	13633	Business
13634	13634	Politics
13635	13635	Politics
13636	13636	Business
13637	13637	Business
13638	13638	Politics
13639	13639	Business
13640	13640	Business
13641	13641	Business
13642	13642	Business
13643	13643	Business
13644	13644	Business
13645	13645	Business
13646	13646	Business
13647	13647	Business
13648	13648	Politics
13649	13649	Business
13650	13650	Business
13651	13651	Business
13652	13652	Business
13653	13653	Business
13654	13654	Business
13655	13655	Business
13656	13656	Business
13657	13657	Politics
13658	13658	Business
13659	13659	Business
13660	13660	Business
13661	13661	Politics
13662	13662	Business
13663	13663	Business
13664	13664	Business
13665	13665	Business
13666	13666	Business
13667	13667	Business
13668	13668	Film
13669	13669	Business
13670	13670	Business
13671	13671	Business
13672	13672	Football
13673	13673	Film
13674	13674	Business
13675	13675	Business
13676	13676	Business
13677	13677	Politics
13678	13678	Business
13679	13679	Business
13680	13680	Film
13681	13681	Business
13682	13682	Technology
13683	13683	Technology
13684	13684	Politics
13685	13685	Politics
13686	13686	Football
13687	13687	Technology
13688	13688	Technology
13689	13689	Technology
13690	13690	Technology
13691	13691	Football
13692	13692	Business
13693	13693	Football
13694	13694	Football
13695	13695	Business
13696	13696	Business
13697	13697	Football
13698	13698	Film
13699	13699	Business
13700	13700	Business
13701	13701	Business
13702	13702	Business
13703	13703	Technology
13704	13704	Technology
13705	13705	Football
13706	13706	Business
13707	13707	Technology
13708	13708	Business
13709	13709	Business
13710	13710	Technology
13711	13711	Business
13712	13712	Business
13713	13713	Technology
13714	13714	Technology
13715	13715	Film
13716	13716	Technology
13717	13717	Politics
13718	13718	Politics
13719	13719	Technology
13720	13720	Technology
13721	13721	Technology
13722	13722	Politics
13723	13723	Technology
13724	13724	Technology
13725	13725	Politics
13726	13726	Technology
13727	13727	Business
13728	13728	Politics
13729	13729	Football
13730	13730	Politics
13731	13731	Politics
13732	13732	Politics
13733	13733	Business
13734	13734	Politics
13735	13735	Film
13736	13736	Film
13737	13737	Film
13738	13738	Film
13739	13739	Business
13740	13740	Business
13741	13741	Technology
13742	13742	Business
13743	13743	Business
13744	13744	Football
13745	13745	Football
13746	13746	Film
13747	13747	Film
13748	13748	Film
13749	13749	Film
13750	13750	Politics
13751	13751	Football
13752	13752	Film
13753	13753	Football
13754	13754	Football
13755	13755	Football
13756	13756	Business
13757	13757	Business
13758	13758	Business
13759	13759	Business
13760	13760	Film
13761	13761	Business
13762	13762	Business
13763	13763	Politics
13764	13764	Politics
13765	13765	Football
13766	13766	Business
13767	13767	Politics
13768	13768	Politics
13769	13769	Technology
13770	13770	Technology
13771	13771	Business
13772	13772	Football
13773	13773	Politics
13774	13774	Business
13775	13775	Politics
13776	13776	Business
13777	13777	Politics
13778	13778	Politics
13779	13779	Politics
13780	13780	Politics
13781	13781	Politics
13782	13782	Politics
13783	13783	Football
13784	13784	Football
13785	13785	Politics
13786	13786	Politics
13787	13787	Politics
13788	13788	Politics
13789	13789	Politics
13790	13790	Politics
13791	13791	Politics
13792	13792	Business
13793	13793	Politics
13794	13794	Politics
13795	13795	Business
13796	13796	Business
13797	13797	Politics
13798	13798	Politics
13799	13799	Politics
13800	13800	Politics
13801	13801	Business
13802	13802	Politics
13803	13803	Business
13804	13804	Politics
13805	13805	Politics
13806	13806	Film
13807	13807	Politics
13808	13808	Politics
13809	13809	Politics
13810	13810	Politics
13811	13811	Politics
13812	13812	Politics
13813	13813	Politics
13814	13814	Politics
13815	13815	Politics
13816	13816	Politics
13817	13817	Politics
13818	13818	Business
13819	13819	Politics
13820	13820	Politics
13821	13821	Politics
13822	13822	Politics
13823	13823	Politics
13824	13824	Politics
13825	13825	Politics
13826	13826	Politics
13827	13827	Politics
13828	13828	Politics
13829	13829	Politics
13830	13830	Politics
13831	13831	Politics
13832	13832	Politics
13833	13833	Football
13834	13834	Business
13835	13835	Politics
13836	13836	Politics
13837	13837	Football
13838	13838	Politics
13839	13839	Politics
13840	13840	Politics
13841	13841	Politics
13842	13842	Business
13843	13843	Football
13844	13844	Football
13845	13845	Politics
13846	13846	Business
13847	13847	Politics
13848	13848	Politics
13849	13849	Politics
13850	13850	Politics
13851	13851	Business
13852	13852	Politics
13853	13853	Business
13854	13854	Politics
13855	13855	Politics
13856	13856	Business
13857	13857	Politics
13858	13858	Business
13859	13859	Politics
13860	13860	Business
13861	13861	Business
13862	13862	Politics
13863	13863	Business
13864	13864	Politics
13865	13865	Politics
13866	13866	Politics
13867	13867	Business
13868	13868	Business
13869	13869	Business
13870	13870	Business
13871	13871	Business
13872	13872	Business
13873	13873	Business
13874	13874	Business
13875	13875	Politics
13876	13876	Business
13877	13877	Politics
13878	13878	Business
13879	13879	Business
13880	13880	Business
13881	13881	Business
13882	13882	Business
13883	13883	Business
13884	13884	Business
13885	13885	Business
13886	13886	Business
13887	13887	Politics
13888	13888	Politics
13889	13889	Politics
13890	13890	Business
13891	13891	Business
13892	13892	Business
13893	13893	Politics
13894	13894	Business
13895	13895	Business
13896	13896	Business
13897	13897	Business
13898	13898	Politics
13899	13899	Business
13900	13900	Business
13901	13901	Politics
13902	13902	Politics
13903	13903	Politics
13904	13904	Business
13905	13905	Politics
13906	13906	Politics
13907	13907	Politics
13908	13908	Business
13909	13909	Politics
13910	13910	Business
13911	13911	Business
13912	13912	Business
13913	13913	Business
13914	13914	Politics
13915	13915	Politics
13916	13916	Business
13917	13917	Business
13918	13918	Business
13919	13919	Business
13920	13920	Business
13921	13921	Business
13922	13922	Business
13923	13923	Business
13924	13924	Business
13925	13925	Business
13926	13926	Business
13927	13927	Business
13928	13928	Business
13929	13929	Business
13930	13930	Politics
13931	13931	Politics
13932	13932	Business
13933	13933	Film
13934	13934	Business
13935	13935	Politics
13936	13936	Business
13937	13937	Business
13938	13938	Business
13939	13939	Business
13940	13940	Business
13941	13941	Business
13942	13942	Business
13943	13943	Business
13944	13944	Business
13945	13945	Business
13946	13946	Business
13947	13947	Business
13948	13948	Business
13949	13949	Business
13950	13950	Business
13951	13951	Football
13952	13952	Business
13953	13953	Politics
13954	13954	Politics
13955	13955	Business
13956	13956	Business
13957	13957	Business
13958	13958	Business
13959	13959	Business
13960	13960	Politics
13961	13961	Business
13962	13962	Business
13963	13963	Film
13964	13964	Technology
13965	13965	Business
13966	13966	Business
13967	13967	Business
13968	13968	Business
13969	13969	Business
13970	13970	Football
13971	13971	Technology
13972	13972	Business
13973	13973	Film
13974	13974	Business
13975	13975	Politics
13976	13976	Business
13977	13977	Politics
13978	13978	Politics
13979	13979	Business
13980	13980	Politics
13981	13981	Politics
13982	13982	Business
13983	13983	Business
13984	13984	Politics
13985	13985	Business
13986	13986	Business
13987	13987	Business
13988	13988	Business
13989	13989	Technology
13990	13990	Business
13991	13991	Film
13992	13992	Business
13993	13993	Politics
13994	13994	Politics
13995	13995	Business
13996	13996	Politics
13997	13997	Politics
13998	13998	Business
13999	13999	Business
14000	14000	Politics
14001	14001	Politics
14002	14002	Politics
14003	14003	Politics
14004	14004	Politics
14005	14005	Politics
14006	14006	Business
14007	14007	Politics
14008	14008	Politics
14009	14009	Politics
14010	14010	Politics
14011	14011	Business
14012	14012	Business
14013	14013	Politics
14014	14014	Politics
14015	14015	Business
14016	14016	Business
14017	14017	Business
14018	14018	Business
14019	14019	Business
14020	14020	Business
14021	14021	Business
14022	14022	Business
14023	14023	Politics
14024	14024	Business
14025	14025	Business
14026	14026	Politics
14027	14027	Politics
14028	14028	Business
14029	14029	Politics
14030	14030	Business
14031	14031	Business
14032	14032	Business
14033	14033	Business
14034	14034	Business
14035	14035	Politics
14036	14036	Business
14037	14037	Business
14038	14038	Politics
14039	14039	Politics
14040	14040	Business
